performance_id,student_id,subject_name,studytime,failures,absences,final_marks,gpa,university_name
2301,S0767,Psychology,2,2,24,49,5.0,GSR University
2302,S0768,Sociology,4,0,1,82,9.0,GSR University
2303,S0768,Psychology,4,0,1,93,10.0,GSR University
2304,S0768,Economics,4,0,1,61,7.0,GSR University
2305,S0769,Political Science,2,1,6,56,6.0,GSR University
2306,S0769,Psychology,2,1,6,38,4.0,GSR University
2307,S0769,Sociology,2,1,6,83,9.0,GSR University
2308,S0770,Psychology,4,2,22,65,7.0,GSR University
2309,S0770,Economics,4,2,22,81,9.0,GSR University
2310,S0770,Political Science,4,2,22,65,7.0,GSR University
2311,S0771,Psychology,4,2,10,91,10.0,GSR University
2312,S0771,Political Science,4,2,10,81,9.0,GSR University
2313,S0771,Economics,4,2,10,47,5.0,GSR University
2314,S0772,Psychology,4,1,11,56,6.0,GSR University
2315,S0772,English,4,1,11,84,9.0,GSR University
2316,S0772,History,4,1,11,91,10.0,GSR University
2317,S0773,English,4,0,11,57,6.0,GSR University
2318,S0773,History,4,0,11,88,9.0,GSR University
2319,S0773,Economics,4,0,11,87,9.0,GSR University
2320,S0774,Psychology,3,0,20,64,7.0,GSR University
2321,S0774,Political Science,3,0,20,79,8.0,GSR University
2322,S0774,Sociology,3,0,20,52,6.0,GSR University
2323,S0775,Political Science,4,2,12,93,10.0,GSR University
2324,S0775,History,4,2,12,68,7.0,GSR University
2325,S0775,Psychology,4,2,12,36,4.0,GSR University
2326,S0776,English,2,1,8,72,8.0,GSR University
2327,S0776,Political Science,2,1,8,61,7.0,GSR University
2328,S0776,Sociology,2,1,8,94,10.0,GSR University
2329,S0777,Sociology,4,0,27,43,5.0,GSR University
2330,S0777,Political Science,4,0,27,51,6.0,GSR University
2331,S0777,Economics,4,0,27,39,4.0,GSR University
2332,S0778,English,2,2,19,84,9.0,GSR University
2333,S0778,History,2,2,19,67,7.0,GSR University
2334,S0778,Sociology,2,2,19,47,5.0,GSR University
2335,S0779,Psychology,1,1,28,44,5.0,GSR University
2336,S0779,Economics,1,1,28,65,7.0,GSR University
2337,S0779,History,1,1,28,40,5.0,GSR University
2338,S0780,Economics,3,1,26,86,9.0,GSR University
2339,S0780,English,3,1,26,54,6.0,GSR University
2340,S0780,History,3,1,26,72,8.0,GSR University
2341,S0781,Sociology,4,0,23,63,7.0,GSR University
2342,S0781,English,4,0,23,53,6.0,GSR University
2343,S0781,Economics,4,0,23,67,7.0,GSR University
2344,S0782,History,3,1,20,79,8.0,GSR University
2345,S0782,Psychology,3,1,20,72,8.0,GSR University
2346,S0782,Economics,3,1,20,79,8.0,GSR University
2347,S0783,History,4,0,1,57,6.0,GSR University
2348,S0783,Economics,4,0,1,43,5.0,GSR University
2349,S0783,Sociology,4,0,1,51,6.0,GSR University
2350,S0784,English,3,2,23,43,5.0,GSR University
2351,S0784,Sociology,3,2,23,51,6.0,GSR University
2352,S0784,Political Science,3,2,23,61,7.0,GSR University
2353,S0785,Sociology,3,1,3,87,9.0,GSR University
2354,S0785,History,3,1,3,88,9.0,GSR University
2355,S0785,Economics,3,1,3,93,10.0,GSR University
2356,S0786,Sociology,3,0,3,38,4.0,GSR University
2357,S0786,Political Science,3,0,3,58,6.0,GSR University
2358,S0786,History,3,0,3,63,7.0,GSR University
2359,S0787,Sociology,3,1,4,52,6.0,GSR University
2360,S0787,Psychology,3,1,4,51,6.0,GSR University
2361,S0787,Political Science,3,1,4,64,7.0,GSR University
2362,S0788,History,3,0,0,56,6.0,GSR University
2363,S0788,Economics,3,0,0,61,7.0,GSR University
2364,S0788,Psychology,3,0,0,53,6.0,GSR University
2365,S0789,Political Science,4,0,20,93,10.0,GSR University
2366,S0789,Sociology,4,0,20,93,10.0,GSR University
2367,S0789,History,4,0,20,66,7.0,GSR University
2368,S0790,Psychology,4,1,17,73,8.0,GSR University
2369,S0790,English,4,1,17,83,9.0,GSR University
2370,S0790,History,4,1,17,63,7.0,GSR University
2371,S0791,Political Science,4,1,29,43,5.0,GSR University
2372,S0791,English,4,1,29,93,10.0,GSR University
2373,S0791,Psychology,4,1,29,43,5.0,GSR University
2374,S0792,English,3,2,2,73,8.0,GSR University
2375,S0792,Political Science,3,2,2,54,6.0,GSR University
2376,S0792,Sociology,3,2,2,59,6.0,GSR University
2377,S0793,Political Science,2,2,13,38,4.0,GSR University
2378,S0793,Psychology,2,2,13,49,5.0,GSR University
2379,S0793,History,2,2,13,58,6.0,GSR University
2380,S0794,English,3,0,11,72,8.0,GSR University
2381,S0794,Political Science,3,0,11,94,10.0,GSR University
2382,S0794,Economics,3,0,11,46,5.0,GSR University
2383,S0795,Political Science,2,1,14,41,5.0,GSR University
2384,S0795,Psychology,2,1,14,75,8.0,GSR University
2385,S0795,English,2,1,14,65,7.0,GSR University
2386,S0796,Political Science,3,2,6,85,9.0,GSR University
2387,S0796,Sociology,3,2,6,68,7.0,GSR University
2388,S0796,English,3,2,6,78,8.0,GSR University
2389,S0797,English,2,1,4,44,5.0,GSR University
2390,S0797,Sociology,2,1,4,85,9.0,GSR University
2391,S0797,Economics,2,1,4,37,4.0,GSR University
2392,S0798,Political Science,1,0,6,58,6.0,GSR University
2393,S0798,English,1,0,6,51,6.0,GSR University
2394,S0798,Economics,1,0,6,86,9.0,GSR University
2395,S0799,Sociology,1,1,8,72,8.0,GSR University
2396,S0799,History,1,1,8,38,4.0,GSR University
2397,S0799,English,1,1,8,58,6.0,GSR University
2398,S0800,Sociology,3,0,4,47,5.0,GSR University
2399,S0800,History,3,0,4,38,4.0,GSR University
2400,S0800,English,3,0,4,80,9.0,GSR University
2401,S0801,History,3,1,16,36,4.0,GSR University
2402,S0801,Economics,3,1,16,91,10.0,GSR University
2403,S0801,Psychology,3,1,16,47,5.0,GSR University
2404,S0802,Economics,4,2,26,94,10.0,GSR University
2405,S0802,English,4,2,26,92,10.0,GSR University
2406,S0802,Sociology,4,2,26,46,5.0,GSR University
2407,S0803,Political Science,3,2,12,47,5.0,GSR University
2408,S0803,History,3,2,12,90,10.0,GSR University
2409,S0803,Sociology,3,2,12,44,5.0,GSR University
2410,S0804,Sociology,4,1,15,45,5.0,GSR University
2411,S0804,History,4,1,15,41,5.0,GSR University
2412,S0804,English,4,1,15,87,9.0,GSR University
2413,S0805,Sociology,4,1,2,40,5.0,GSR University
2414,S0805,History,4,1,2,75,8.0,GSR University
2415,S0805,English,4,1,2,66,7.0,GSR University
2416,S0806,History,2,1,15,79,8.0,GSR University
2417,S0806,Economics,2,1,15,45,5.0,GSR University
2418,S0806,Psychology,2,1,15,40,5.0,GSR University
2419,S0807,English,3,1,5,59,6.0,GSR University
2420,S0807,Political Science,3,1,5,49,5.0,GSR University
2421,S0807,Psychology,3,1,5,94,10.0,GSR University
2422,S0808,Political Science,4,0,16,39,4.0,GSR University
2423,S0808,Psychology,4,0,16,73,8.0,GSR University
2424,S0808,Economics,4,0,16,52,6.0,GSR University
2425,S0809,Sociology,1,0,29,82,9.0,GSR University
2426,S0809,English,1,0,29,78,8.0,GSR University
2427,S0809,Psychology,1,0,29,52,6.0,GSR University
2428,S0810,English,4,1,5,47,5.0,GSR University
2429,S0810,Economics,4,1,5,75,8.0,GSR University
2430,S0810,Psychology,4,1,5,50,6.0,GSR University
2431,S0811,History,3,0,6,64,7.0,GSR University
2432,S0811,Political Science,3,0,6,92,10.0,GSR University
2433,S0811,English,3,0,6,79,8.0,GSR University
2434,S0812,Sociology,4,2,9,62,7.0,GSR University
2435,S0812,Economics,4,2,9,68,7.0,GSR University
2436,S0812,English,4,2,9,87,9.0,GSR University
2437,S0813,Political Science,2,2,18,85,9.0,GSR University
2438,S0813,Sociology,2,2,18,73,8.0,GSR University
2439,S0813,Economics,2,2,18,38,4.0,GSR University
2440,S0814,Economics,4,0,19,61,7.0,GSR University
2441,S0814,Psychology,4,0,19,67,7.0,GSR University
2442,S0814,Sociology,4,0,19,55,6.0,GSR University
2443,S0815,English,2,1,1,93,10.0,GSR University
2444,S0815,History,2,1,1,35,4.0,GSR University
2445,S0815,Psychology,2,1,1,69,7.0,GSR University
2446,S0816,Sociology,4,2,0,85,9.0,GSR University
2447,S0816,Economics,4,2,0,36,4.0,GSR University
2448,S0816,Psychology,4,2,0,52,6.0,GSR University
2449,S0817,Political Science,1,1,4,65,7.0,GSR University
2450,S0817,Economics,1,1,4,44,5.0,GSR University
2451,S0817,Sociology,1,1,4,84,9.0,GSR University
2452,S0818,Sociology,2,0,16,80,9.0,GSR University
2453,S0818,Psychology,2,0,16,60,7.0,GSR University
2454,S0818,History,2,0,16,55,6.0,GSR University
2455,S0819,Sociology,2,2,11,50,6.0,GSR University
2456,S0819,English,2,2,11,35,4.0,GSR University
2457,S0819,Political Science,2,2,11,50,6.0,GSR University
2458,S0820,Economics,4,2,12,72,8.0,GSR University
2459,S0820,English,4,2,12,60,7.0,GSR University
2460,S0820,Sociology,4,2,12,92,10.0,GSR University
2461,S0821,Sociology,2,1,24,72,8.0,GSR University
2462,S0821,History,2,1,24,55,6.0,GSR University
2463,S0821,Economics,2,1,24,42,5.0,GSR University
2464,S0822,English,3,0,23,91,10.0,GSR University
2465,S0822,Economics,3,0,23,63,7.0,GSR University
2466,S0822,Political Science,3,0,23,82,9.0,GSR University
2467,S0823,Political Science,2,1,9,71,8.0,GSR University
2468,S0823,History,2,1,9,56,6.0,GSR University
2469,S0823,English,2,1,9,41,5.0,GSR University
2470,S0824,Political Science,4,0,15,48,5.0,GSR University
2471,S0824,English,4,0,15,87,9.0,GSR University
2472,S0824,History,4,0,15,67,7.0,GSR University
2473,S0825,Economics,1,2,26,77,8.0,GSR University
2474,S0825,Sociology,1,2,26,62,7.0,GSR University
2475,S0825,Political Science,1,2,26,62,7.0,GSR University
2476,S0826,Psychology,1,1,6,80,9.0,GSR University
2477,S0826,Economics,1,1,6,36,4.0,GSR University
2478,S0826,Political Science,1,1,6,59,6.0,GSR University
2479,S0827,Political Science,3,0,22,37,4.0,GSR University
2480,S0827,Psychology,3,0,22,40,5.0,GSR University
2481,S0827,English,3,0,22,92,10.0,GSR University
2482,S0828,Political Science,2,1,25,54,6.0,GSR University
2483,S0828,English,2,1,25,73,8.0,GSR University
2484,S0828,Psychology,2,1,25,58,6.0,GSR University
2485,S0829,Political Science,1,0,26,75,8.0,GSR University
2486,S0829,History,1,0,26,81,9.0,GSR University
2487,S0829,Economics,1,0,26,37,4.0,GSR University
2488,S0830,Political Science,3,1,11,44,5.0,GSR University
2489,S0830,Economics,3,1,11,69,7.0,GSR University
2490,S0830,Sociology,3,1,11,58,6.0,GSR University
2491,S0831,Sociology,4,2,16,49,5.0,GSR University
2492,S0831,Psychology,4,2,16,60,7.0,GSR University
2493,S0831,Economics,4,2,16,85,9.0,GSR University
2494,S0832,Psychology,1,2,12,75,8.0,GSR University
2495,S0832,English,1,2,12,76,8.0,GSR University
2496,S0832,Sociology,1,2,12,84,9.0,GSR University
2497,S0833,Economics,3,2,2,82,9.0,GSR University
2498,S0833,Political Science,3,2,2,49,5.0,GSR University
2499,S0833,Psychology,3,2,2,36,4.0,GSR University
2500,S0834,Political Science,3,1,20,90,10.0,GSR University
2501,S0834,History,3,1,20,69,7.0,GSR University
2502,S0834,Psychology,3,1,20,82,9.0,GSR University
2503,S0835,Psychology,4,0,22,85,9.0,GSR University
2504,S0835,Sociology,4,0,22,56,6.0,GSR University
2505,S0835,Economics,4,0,22,58,6.0,GSR University
2506,S0836,Political Science,4,0,20,84,9.0,GSR University
2507,S0836,History,4,0,20,50,6.0,GSR University
2508,S0836,English,4,0,20,75,8.0,GSR University
2509,S0837,Political Science,2,0,3,51,6.0,GSR University
2510,S0837,English,2,0,3,50,6.0,GSR University
2511,S0837,Economics,2,0,3,94,10.0,GSR University
2512,S0838,Economics,1,2,13,93,10.0,GSR University
2513,S0838,Political Science,1,2,13,67,7.0,GSR University
2514,S0838,Sociology,1,2,13,69,7.0,GSR University
2515,S0839,Psychology,2,2,18,93,10.0,GSR University
2516,S0839,Economics,2,2,18,71,8.0,GSR University
2517,S0839,English,2,2,18,52,6.0,GSR University
2518,S0840,Psychology,1,2,13,76,8.0,GSR University
2519,S0840,History,1,2,13,66,7.0,GSR University
2520,S0840,Economics,1,2,13,44,5.0,GSR University
2521,S0841,Political Science,1,0,9,91,10.0,GSR University
2522,S0841,Sociology,1,0,9,63,7.0,GSR University
2523,S0841,History,1,0,9,84,9.0,GSR University
2524,S0842,Sociology,3,1,23,52,6.0,GSR University
2525,S0842,Economics,3,1,23,84,9.0,GSR University
2526,S0842,English,3,1,23,91,10.0,GSR University
2527,S0843,English,3,2,13,72,8.0,GSR University
2528,S0843,Psychology,3,2,13,79,8.0,GSR University
2529,S0843,Sociology,3,2,13,76,8.0,GSR University
2530,S0844,Political Science,3,1,15,89,9.0,GSR University
2531,S0844,Sociology,3,1,15,48,5.0,GSR University
2532,S0844,Psychology,3,1,15,67,7.0,GSR University
2533,S0845,History,1,1,11,76,8.0,GSR University
2534,S0845,Sociology,1,1,11,66,7.0,GSR University
2535,S0845,English,1,1,11,67,7.0,GSR University
2536,S0846,Sociology,2,1,11,64,7.0,GSR University
2537,S0846,Economics,2,1,11,43,5.0,GSR University
2538,S0846,English,2,1,11,60,7.0,GSR University
2539,S0847,Sociology,3,1,3,69,7.0,GSR University
2540,S0847,History,3,1,3,89,9.0,GSR University
2541,S0847,Psychology,3,1,3,57,6.0,GSR University
2542,S0848,English,1,1,8,52,6.0,GSR University
2543,S0848,Psychology,1,1,8,47,5.0,GSR University
2544,S0848,History,1,1,8,80,9.0,GSR University
2545,S0849,Economics,2,1,23,41,5.0,GSR University
2546,S0849,Sociology,2,1,23,40,5.0,GSR University
2547,S0849,Psychology,2,1,23,88,9.0,GSR University
2548,S0850,Economics,1,2,25,92,10.0,GSR University
2549,S0850,Sociology,1,2,25,83,9.0,GSR University
2550,S0850,Political Science,1,2,25,76,8.0,GSR University
